Royal Tulip Muscat ,https://www.hospitalitynet.org/announcement/41004588/royal-tulip-muscat.html,http://www.royaltulipmuscat.com/,Muscat,N/A,Oman,February 2020
Home2 Suites by Hilton Ormond Beach Oceanfront,https://www.hospitalitynet.org/announcement/41004580/home2-suites-by-hilton-ormond-beach-oceanfront.html,https://www.hilton.com/en/hotels/dabhtht-home2-suites-ormond-beach-oceanfront/,Ormond Beach,Florida,USA,February 2020
ME Dubai,https://www.hospitalitynet.org/announcement/41004589/me-dubai.html,https://www.melia.com/es/hoteles/emiratos-arabes-unidos/dubai/me-dubai/index.htm,Dubai,N/A,UAE,February 2020
Hall Arts Hotel,https://www.hospitalitynet.org/announcement/41004590/hall-arts-hotel.html,https://hallartshotel.com/,Dallas,Texas,USA,February 2020
TownePlace Suites by Marriott South Austin,https://www.hospitalitynet.org/announcement/41004598/towneplace-suites-by-marriott-south-austin.html,https://www.marriott.com/hotels/travel/austo-towneplace-suites-austin-south/,Austin,Texas,USA,February 2020
Hyatt Place Bakersfield,https://www.hospitalitynet.org/announcement/41004600/hyatt-place-bakersfield.html,https://www.hyatt.com/en-US/hotel/california/hyatt-place-bakersfield/bflzb,Bakersfield,California,USA,February 2020
Hyatt House Nashville/Downtown -Sobro,https://www.hospitalitynet.org/announcement/41004601/hyatt-house-nashville-downtown---sobro.html,https://www.hyatt.com/en-US/hotel/tennessee/hyatt-house-nashville-downtown-sobro/bnaxd,Nashville,Tennessee,USA,February 2020
Hyatt Centric Las Olas Fort Lauderdale,https://www.hospitalitynet.org/announcement/41004608/hyatt-centric-las-olas-fort-lauderdale.html,https://www.hospitalitynet.org/announcement/41004608/hyatt-centric-las-olas-fort-lauderdale.html,Fort Lauderdale,Florida,USA,February 2020
Ibis Styles Vung Tau,https://www.hospitalitynet.org/announcement/41004612/ibis-styles-vung-tau.html,https://all.accor.com/asia/index.en.shtml,Ba Ria,Vung Tau,Vietnam,February 2020
"Swiss-Belinn Muscat, Oman",https://www.hospitalitynet.org/announcement/41004614/swiss-belinn-muscat-oman.html,https://www.swiss-belhotel.com/en-gb/swiss-belinn-muscat,Muscat,N/A,Oman,March 2020
Johannesburg Marriot Hotel melrose arch & Marriot Executive Apartments Johannesburg Melrose Arch,https://www.hospitalitynet.org/announcement/41004626/johannesburg-marriott-hotel-melrose-arch-marriott-executive-apartments-johannesburg-melrose-arch.html,https://www.marriott.com/hotels/travel/jnbmc-johannesburg-marriott-hotel-melrose-arch/,Johannesburg,N/A,South Africa,March 2020
Sindhorn Midtown Hotel Bangkok,https://www.hospitalitynet.org/announcement/41004617/sindhorn-midtown-hotel-bangkok.html,https://www.sindhornmidtown.com/,Bangkok,N/A,Thailand,March 2020
Gran Hotel Bristol La Habana,https://www.hospitalitynet.org/announcement/41004628/gran-hotel-bristol.html,https://www.granhotelbristol.com/en,Havana,N/A,Cuba,March 2020
Eclipse at Half Moon,https://www.hospitalitynet.org/announcement/41004632/eclipse-at-half-moon.html,https://www.halfmoon.com/,Montego Bay,N/A ,Jamaica,March 2020
The Gate Hotel - London,https://www.hospitalitynet.org/announcement/41004634/the-gate-hotel---london.html,https://www.thegate-london.com/,England,N/A,United Kingdom,March 2020
"Live! by Loews - St. Louis, MO",https://www.hospitalitynet.org/announcement/41004635/live-by-loews---st-louis-mo.html,https://www.loewshotels.com/live-by-loews-st-louis-missouri,St. Louise ,Missouri,USA,March 2020
Element Bloomington Mall Of America,https://www.hospitalitynet.org/announcement/41004637/element-bloomington-mall-of-america.html,https://www.marriott.com/hotels/travel/mspel-element-bloomington-mall-of-america/,Bloomington,Minessota,USA,March 2020
Novotel Sriracha & Koh Si Chang Marina Bay,https://www.hospitalitynet.org/announcement/41004640/novotel-sriracha-koh-si-chang-marina-bay.html,https://all.accor.com/hotel/9775/index.en.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,Chang Wat,Chon Buri,Thailand,March 2020
Radisson Hotel Oscar Freire,https://www.hospitalitynet.org/announcement/41004642/radisson-hotel-oscar-freire.html,https://www.atlanticahotels.com.br/hotel/radisson-hotel-oscar-freire/,Sao Paulo,N/A,Brazil,March 2020
Six Senses Bumthang,https://www.hospitalitynet.org/announcement/41004645/six-senses-bumthang.html,https://www.sixsenses.com/en/resorts/bhutan,Jakar,N/A,Bhutan,March 2020
Fairfield Inn & Suites by Marriott Morganton Historic Downtown,https://www.hospitalitynet.org/announcement/41004646/fairfield-inn-suites-by-marriott-morganton-historic-downtown.html,https://www.marriott.com/hotels/travel/avlfm-fairfield-inn-and-suites-morganton-historic-downtown/,Morganton,North Carolina,USA,March 2020
Aloft Bali Seminyak,https://www.hospitalitynet.org/announcement/41004654/aloft-bali-seminyak.html,https://www.marriott.com/hotels/travel/dpsas-aloft-bali-seminyak/,Bali,N/A,Indonesia,March 2020
Movenpick Resort Waverly Phu Quoc,https://www.hospitalitynet.org/announcement/41004659/movenpick-resort-waverly-phu-quoc.html,https://www.movenpick.com/en/asia/vietnam/phu-quoc/resort-waverly-phu-quoc/overview/,Thanh pho Phu Quoc ,N/A,Vietnam,March 2020
"Gekko House, a Tribute Portfolio Hotel",https://www.hospitalitynet.org/announcement/41004660/gekko-house-a-tribute-portfolio-hotel.html,https://www.gekko-house.com/,Frankfurt am Main,N/A,Germany,March 2020
Quirk Hotel Charlottesville,https://www.hospitalitynet.org/announcement/41004661/quirk-hotel-charlottesville.html,https://www.destinationhotels.com/quirk-charlottesville,Charlottesville,Virginia,USA,March 2020
Aiden by Best Western @ Warm Springs Hotel and Event Center,https://www.hospitalitynet.org/announcement/41004664/aiden-by-best-western-warm-springs-hotel-and-event-center.html,https://www.bestwestern.com/en_US/book/hotel-rooms.11225.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:11225,Warm Springs,Georgia,USA,March 2020
Fairmont El San Juan Hotel,https://www.hospitalitynet.org/announcement/41004666/fairmont-el-san-juan-hotel.html,https://www.elsanjuanhotel.com/,San Juan ,N/A,Puerto Rico,March 2020
Tru by Hilton Prattville,https://www.hospitalitynet.org/announcement/41004668/tru-by-hilton-prattville.html,https://www.hilton.com/en/hotels/mgmparu-tru-prattville/,Prattville,Alabama,USA,March 2020
Residence Inn Mississauga Southwest,https://www.hospitalitynet.org/announcement/41004671/residence-inn-mississauga-southwest.html,https://www.marriott.com/hotels/travel/yyzru-residence-inn-toronto-mississauga-southwest/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Mississauga,Ontario,Canada,March 2020
Radisson Hotel Anapolis,https://www.hospitalitynet.org/announcement/41004674/radisson-hotel-anapolis.html,https://www.radissonhotels.com/en-us/hotels/radisson-anapolis,Golas,N/A,Brazil,March 2020
Hilton Garden Inn Monterrey Obispado,https://www.hospitalitynet.org/announcement/41004676/hilton-garden-inn-monterrey-obispado.html,https://www.hilton.com/en/hotels/mtygigi-hilton-garden-inn-monterrey-obispado/,Monterrey,N/A,Mexico,March 2020
Hotel Indigo Madrid - Princesa,https://www.hospitalitynet.org/announcement/41004683/hotel-indigo-madrid-princesa.html,https://www.indigomadrid.com/,Madrid,N/A,Spain,March 2020
Embassy Suites by Hilton Tucson East,https://www.hospitalitynet.org/announcement/41004680/embassy-suites-by-hilton-tucson-east.html,https://embassysuites3.hilton.com/en/hotels/arizona/embassy-suites-by-hilton-tucson-east-TUSEEES/index.html,Tucson,Arizona,USA,March 2020
The Royal Park Hotel Iconic Osaka - Midosuji,https://www.hospitalitynet.org/announcement/41004692/the-royal-park-hotel-iconic-osaka-midosuji.html,https://www.the-royalpark.jp/ic/osakamidosuji/,Osaka,N/A,Japan,March 2020
The Kimpton Hotel Fontenot,https://www.hospitalitynet.org/announcement/41004694/the-kimpton-hotel-fontenot.html,https://www.hotelfontenot.com/?&utm_source=Google%20My%20Business&utm_medium=organic&utm_campaign=GMB&utm_term=hotel%20fontenot,New Orieans,Louisiana,USA,March 2020
Travelodge Sittingbourne,https://www.hospitalitynet.org/announcement/41004697/travelodge-sittingbourne.html,https://www.travelodge.co.uk/hotels/666/Sittingbourne-hotel,England,N/A,United Kingdom,March 2020
Best Western Premier Northwood Hotel Conference Centre,https://www.hospitalitynet.org/announcement/41004698/best-western-premier-northwood-hotel-conference-centre.html,https://www.bestwestern.com/en_US/book/hotel-rooms.66120.html,Timmins,Ontario,Canada,March 2020
SureStay Hotel by Best Western N. Myrtle Beach,https://www.hospitalitynet.org/announcement/41004699/surestay-hotel-by-best-western-n-myrtle-beach.html,http://www.surestaynmb.com/,North Myrtle Beach,South Carolina,USA,March 2020
SureStay Hotel by Best Western Fairfield Napa Valley,https://www.hospitalitynet.org/announcement/41004701/surestay-hotel-by-best-western-fairfield-napa-valley.html,https://www.bestwestern.com/en_US/book/hotel-rooms.52048.html,Fairfield,California,USA,March 2020
Best Western Plus Champaign/Urbana Inn,https://www.hospitalitynet.org/announcement/41004702/best-western-plus-champaignurbana-inn.html,https://www.bestwestern.com/en_US/book/hotel-rooms.14223.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:14223,Champaign,Illinois,USA,March 2020
Oakwood Apartments PIK Jakarta,https://www.hospitalitynet.org/announcement/41004705/oakwood-apartments-pik-jakarta.html,https://www.oakwood.com/,Jakarta,N/A,Indonesia,March 2020
Oakwood Apartments PIK Jakarta,https://www.hospitalitynet.org/announcement/41004705/oakwood-apartments-pik-jakarta.html,https://www.oakwood.com/,Jakarta,Jakarta,Indonesia,April 2020
Extended Stay America-Colonial Heights-Fort Lee,https://www.hospitalitynet.org/announcement/41004712/extended-stay-america---colonial-heights---fort-lee.html,https://www.extendedstayamerica.com/hotels/va/colonial-heights/colonial-heights-fort-lee,Colonial Heights,Virginia,USA,May 2020
1 Hotel Haitang Bay Sanya,https://www.hospitalitynet.org/announcement/41004718/1-hotel-haitang-bay-sanya.html,https://www.1hotels.com/haitang-bay,Haitang District ,Hainan,China,May 2020
"Hampton Inn & Suites Imperial Beach San Diego, CA",https://www.hospitalitynet.org/announcement/41004723/hampton-inn-suites-imperial-beach-san-diego-ca.html,https://www.hilton.com/en/hotels/sanibhx-hampton-inn-suites-imperial-beach-san-diego/?SEO_id=GMB-HX-SANIBHX,Imperial Beach ,Californina,USA,May 2020
Movenpick Hotel The Hague ,https://www.hospitalitynet.org/announcement/41004721/movenpick-hotel-the-hague.html,https://www.movenpick.com/en/,Den Haag,N/A,The Netherlands,June 2020
IntercityHotel Hamburg-Barmbek,https://www.hospitalitynet.org/announcement/41004729/intercityhotel-hamburg-barmbek.html,https://www.intercityhotel.com/en/hotels/all-hotels/germany/hamburg/intercityhotel-hamburg-barmbek,Hamburg,N/A,Germany,June 2020
Zleep Hotel Copenhagen Arena,https://www.hospitalitynet.org/announcement/41004730/zleep-hotel-copenhagen-arena.html,https://www.zleephotels.com/en/hotel/copenhagen-arena/,Kobenhavn,N/A,Denmark,June 2020
Park Hyatt Suzhou,https://www.hospitalitynet.org/announcement/41004731/park-hyatt-suzhou.html,https://www.hyatt.com/en-US/hotel/china/park-hyatt-suzhou/suzph,Suzhou,N/A,China,June 2020
Hotel Perle d' Orient Cat Ba- MGallery ,https://www.hospitalitynet.org/announcement/41004736/hotel-perle-dorient-cat-ba---mgallery.html,https://all.accor.com/asia/index.en.shtml,Hai Phong ,N/A,Vietnam,June 2020
Canopy by Hilton Dallas Frisco Station,https://www.hospitalitynet.org/announcement/41004737/canopy-by-hilton-dallas-frisco-station.html,http://canopy3.hilton.com/en/index.html,Frisco ,Texas,USA,June 2020
Fairfield by Marriott Inn & Suites Tampa Riverview,https://www.hospitalitynet.org/announcement/41004738/fairfield-by-marriott-inn-suites-tampa-riverview.html,https://www.marriott.com/hotels/travel/tpafr-fairfield-inn-and-suites-tampa-riverview/,Riverview ,Florida,USA,June 2020
Hampton Inn & Suites Keller Town Center,https://www.hospitalitynet.org/announcement/41004739/hampton-inn-suites-keller-town-center.html,https://www.hilton.com/en/hotels/dfwkehx-hampton-inn-suites-keller-town-center/,Keller,Texas,USA,June 2020
Alma,https://www.hospitalitynet.org/announcement/41004740/alma.html,https://www.alma-resort.com/,Khanh Hoa,N/A,Vietnam,June 2020
Springhill Suites by Marriott Spokane Airport,https://www.hospitalitynet.org/announcement/41004741/springhill-suites-by-marriott-spokane-airport.html,https://www.marriott.com/hotels/travel/gegsh-springhill-suites-spokane-airport/,Spokane,Washington,USA,June 2020
Aloft St. Louis Cortex,https://www.hospitalitynet.org/announcement/41004744/aloft-st-louis-cortex.html,https://www.marriott.com/hotels/travel/stlal-aloft-st-louis-cortex/,St. Louis,Missouri,USA,June 2020
Residence Inn By Marriott Richmond West/Midlothian ,https://www.hospitalitynet.org/announcement/41004746/residence-inn-by-marriott-richmond-westmidlothian.html,https://www.marriott.com/hotels/travel/riclo-residence-inn-richmond-west-midlothian/,Richmond,Virginia,USA,June 2020
Cambria Hotel St Petersburg-Madeira Beach Marina,https://www.hospitalitynet.org/announcement/41004747/cambria-hotel-st-petersburg-madeira-beach-marina.html,https://www.choicehotels.com/florida/madeira-beach/cambria-hotels/fld99,Madeira Beach,Florida,USA,June 2020
Springhill Suites by Marriott Tuckahoe Westchester County ,https://www.hospitalitynet.org/announcement/41004748/springhill-suites-by-marriott-tuckahoe-westchester-county.html,https://www.marriott.com/hotels/travel/lgash-springhill-suites-tuckahoe-westchester-county/,Tuckahoe,New York,USA,June 2020
TownePlace Suites by Marriott El Paso East/I-10 ,https://www.hospitalitynet.org/announcement/41004750/towneplace-suites-by-marriott-el-paso-easti-10.html,https://www.marriott.com/hotels/travel/elpte-towneplace-suites-el-paso-east-i-10/,El Paso,Texas,USA,June 2020
Avid Hotel Fresnillo Zacatecas,https://www.hospitalitynet.org/announcement/41004751/avid-hotel-fresnillo-zacatecas.html,https://www.ihg.com/avidhotels/hotels/gb/en/fresnillo/zclav/hoteldetail,Fresnillo,N/A,Mexico,June 2020
Hard Rock Hotel Amsterdam American ,https://www.hospitalitynet.org/announcement/41004752/hard-rock-hotel-amsterdam-american.html,https://www.hardrockhotels.com/amsterdam-american/,Amsterdam,N/A,The Netherlands,June 2020
Radisson Hotel Szklarska Poreba ,https://www.hospitalitynet.org/announcement/41004755/radisson-hotel-szklarska-por%C4%99ba.html,https://www.radissonhotels.com/en-us/hotels/radisson-resort-szklarska-poreba,Szklarska Poreba,N/A,Poland,June 2020
Even Hotel Nanjing Yangtze River,https://www.hospitalitynet.org/announcement/41004753/even-hotel-nanjing-yangtze-river.html,https://www.ihg.com/evenhotels/hotels/us/en/nanjing/nkgyt/hoteldetail,Nanjing,N/A,China,June 2020
"Radisson Blu Hotel, Sopot",https://www.hospitalitynet.org/announcement/41004754/radisson-blu-hotel-sopot.html,https://www.radissonhotels.com/en-us/hotels/radisson-blu-sopot,Sopot,N/A,Poland,June 2020
Ramada by Wyndham Changsha Wuguang,https://www.hospitalitynet.org/announcement/41004756/ramada-by-wyndham-changsha-wuguang.html,https://www.wyndhamhotels.com/ramada/changsha-china/ramada-changsha-wuguang/overview,Changsha,Hunan,China,June 2020
TownePlace Suites by Marriott Irvine Lake Forest ,https://www.hospitalitynet.org/announcement/41004757/towneplace-suites-by-marriott-irvine-lake-forest.html,https://www.marriott.com/hotels/travel/snatl-towneplace-suites-irvine-lake-forest/,Lake Forest ,California,USA,June 2020
Courtyard by Marriott Winston-Salem Downtown ,https://www.hospitalitynet.org/announcement/41004760/courtyard-by-marriott-winston-salem-downtown.html,https://www.marriott.com/hotels/travel/intcd-courtyard-winston-salem-downtown/,Winston-Salem,North Carolina,USA,June 2020
TownePlace Suites by Marriott Fresno Clovis ,https://www.hospitalitynet.org/announcement/41004764/towneplace-suites-by-marriott-fresno-clovis.html,https://www.marriott.com/hotels/travel/fattf-towneplace-suites-fresno-clovis/,Clovis,California,USA,June 2020
Element Toronto Airport,https://www.hospitalitynet.org/announcement/41004768/element-toronto-airport.html,https://www.marriott.com/hotels/travel/yyzea-element-toronto-airport/,Mississauga ,Ontario,Canada,June 2020
Canopy by Hilton Tempe Downtown,https://www.hospitalitynet.org/announcement/41004766/canopy-by-hilton-tempe-downtown.html,https://www.hilton.com/en/hotels/phxtypy-canopy-tempe-downtown/,Tempe,Arizona,USA,June 2020
Springhill Suites by Marriott Atlanta Alpharetta/Roswell,https://www.hospitalitynet.org/announcement/41004770/springhill-suites-by-marriott-atlanta-alpharettaroswell.html,https://www.marriott.com/hotels/travel/atlgr-springhill-suites-atlanta-alpharetta-roswell/,Roswell,Georgia,USA,June 2020
Hotel Eleo at the University of Florida,https://www.hospitalitynet.org/announcement/41004772/hotel-eleo-at-the-university-of-florida.html,https://www.hoteleleo.com/,Gainesville,Florida,USA,June 2020
